C:\Data\IMG\center_2022_03_04_22_45_43_734.jpg; C:\Data\IMG\left_2022_03_04_22_45_43_734.jpg; C:\Data\IMG\right_2022_03_04_22_45_43_734.jpg; -0.3155946;1;0;3.016.574
C:\Data\IMG\center_2022_03_04_22_45_43_836.jpg; C:\Data\IMG\left_2022_03_04_22_45_43_836.jpg; C:\Data\IMG\right_2022_03_04_22_45_43_836.jpg; -0.02829566;1;0;3.019.025
C:\Data\IMG\center_2022_03_04_22_45_43_939.jpg; C:\Data\IMG\left_2022_03_04_22_45_43_939.jpg; C:\Data\IMG\right_2022_03_04_22_45_43_939.jpg;0;1;0;3.018.997
C:\Data\IMG\center_2022_03_04_22_45_44_042.jpg; C:\Data\IMG\left_2022_03_04_22_45_44_042.jpg; C:\Data\IMG\right_2022_03_04_22_45_44_042.jpg;0;1;0;3.019.025
C:\Data\IMG\center_2022_03_04_22_45_44_145.jpg; C:\Data\IMG\left_2022_03_04_22_45_44_145.jpg; C:\Data\IMG\right_2022_03_04_22_45_44_145.jpg;0;1;0;3.019.032
C:\Data\IMG\center_2022_03_04_22_45_44_250.jpg; C:\Data\IMG\left_2022_03_04_22_45_44_250.jpg; C:\Data\IMG\right_2022_03_04_22_45_44_250.jpg;0;1;0;3.019.029
C:\Data\IMG\center_2022_03_04_22_45_44_353.jpg; C:\Data\IMG\left_2022_03_04_22_45_44_353.jpg; C:\Data\IMG\right_2022_03_04_22_45_44_353.jpg;0;1;0;3.019.029
C:\Data\IMG\center_2022_03_04_22_45_44_460.jpg; C:\Data\IMG\left_2022_03_04_22_45_44_460.jpg; C:\Data\IMG\right_2022_03_04_22_45_44_460.jpg;0;1;0;3.019.031
C:\Data\IMG\center_2022_03_04_22_45_44_564.jpg; C:\Data\IMG\left_2022_03_04_22_45_44_564.jpg; C:\Data\IMG\right_2022_03_04_22_45_44_564.jpg;0;1;0;3.019.029
C:\Data\IMG\center_2022_03_04_22_45_44_669.jpg; C:\Data\IMG\left_2022_03_04_22_45_44_669.jpg; C:\Data\IMG\right_2022_03_04_22_45_44_669.jpg;0;1;0;3.019.033
C:\Data\IMG\center_2022_03_04_22_45_44_771.jpg; C:\Data\IMG\left_2022_03_04_22_45_44_771.jpg; C:\Data\IMG\right_2022_03_04_22_45_44_771.jpg;0;1;0;3.019.029
C:\Data\IMG\center_2022_03_04_22_45_44_875.jpg; C:\Data\IMG\left_2022_03_04_22_45_44_875.jpg; C:\Data\IMG\right_2022_03_04_22_45_44_875.jpg;0;1;0;3.019.028
C:\Data\IMG\center_2022_03_04_22_45_44_980.jpg; C:\Data\IMG\left_2022_03_04_22_45_44_980.jpg; C:\Data\IMG\right_2022_03_04_22_45_44_980.jpg;0;1;0;3.019.032
C:\Data\IMG\center_2022_03_04_22_45_45_083.jpg; C:\Data\IMG\left_2022_03_04_22_45_45_083.jpg; C:\Data\IMG\right_2022_03_04_22_45_45_083.jpg;0;1;0;3.019.026
C:\Data\IMG\center_2022_03_04_22_45_45_188.jpg; C:\Data\IMG\left_2022_03_04_22_45_45_188.jpg; C:\Data\IMG\right_2022_03_04_22_45_45_188.jpg;0;1;0;3.019.033
C:\Data\IMG\center_2022_03_04_22_45_45_295.jpg; C:\Data\IMG\left_2022_03_04_22_45_45_295.jpg; C:\Data\IMG\right_2022_03_04_22_45_45_295.jpg;0;1;0;301.903
C:\Data\IMG\center_2022_03_04_22_45_45_399.jpg; C:\Data\IMG\left_2022_03_04_22_45_45_399.jpg; C:\Data\IMG\right_2022_03_04_22_45_45_399.jpg;0;1;0;301.903
C:\Data\IMG\center_2022_03_04_22_45_45_502.jpg; C:\Data\IMG\left_2022_03_04_22_45_45_502.jpg; C:\Data\IMG\right_2022_03_04_22_45_45_502.jpg;0;1;0;3.019.033
C:\Data\IMG\center_2022_03_04_22_45_45_602.jpg; C:\Data\IMG\left_2022_03_04_22_45_45_602.jpg; C:\Data\IMG\right_2022_03_04_22_45_45_602.jpg;0;1;0;301.903
C:\Data\IMG\center_2022_03_04_22_45_45_702.jpg; C:\Data\IMG\left_2022_03_04_22_45_45_702.jpg; C:\Data\IMG\right_2022_03_04_22_45_45_702.jpg;0;1;0;3.019.029
C:\Data\IMG\center_2022_03_04_22_45_45_806.jpg; C:\Data\IMG\left_2022_03_04_22_45_45_806.jpg; C:\Data\IMG\right_2022_03_04_22_45_45_806.jpg;0;1;0;3.019.034
C:\Data\IMG\center_2022_03_04_22_45_45_907.jpg; C:\Data\IMG\left_2022_03_04_22_45_45_907.jpg; C:\Data\IMG\right_2022_03_04_22_45_45_907.jpg;0;1;0;3.019.029
C:\Data\IMG\center_2022_03_04_22_45_46_015.jpg; C:\Data\IMG\left_2022_03_04_22_45_46_015.jpg; C:\Data\IMG\right_2022_03_04_22_45_46_015.jpg;0;1;0;3.019.025
C:\Data\IMG\center_2022_03_04_22_45_46_116.jpg; C:\Data\IMG\left_2022_03_04_22_45_46_116.jpg; C:\Data\IMG\right_2022_03_04_22_45_46_116.jpg;0;1;0;3.019.029
C:\Data\IMG\center_2022_03_04_22_45_46_218.jpg; C:\Data\IMG\left_2022_03_04_22_45_46_218.jpg; C:\Data\IMG\right_2022_03_04_22_45_46_218.jpg;0;1;0;301.902
C:\Data\IMG\center_2022_03_04_22_45_46_322.jpg; C:\Data\IMG\left_2022_03_04_22_45_46_322.jpg; C:\Data\IMG\right_2022_03_04_22_45_46_322.jpg;0;1;0;3.019.031
C:\Data\IMG\center_2022_03_04_22_45_46_424.jpg; C:\Data\IMG\left_2022_03_04_22_45_46_424.jpg; C:\Data\IMG\right_2022_03_04_22_45_46_424.jpg;0;1;0;3.019.029
C:\Data\IMG\center_2022_03_04_22_45_46_525.jpg; C:\Data\IMG\left_2022_03_04_22_45_46_525.jpg; C:\Data\IMG\right_2022_03_04_22_45_46_525.jpg;0;1;0;3.019.029
C:\Data\IMG\center_2022_03_04_22_45_46_631.jpg; C:\Data\IMG\left_2022_03_04_22_45_46_631.jpg; C:\Data\IMG\right_2022_03_04_22_45_46_631.jpg;0;1;0;3.019.032
C:\Data\IMG\center_2022_03_04_22_45_46_736.jpg; C:\Data\IMG\left_2022_03_04_22_45_46_736.jpg; C:\Data\IMG\right_2022_03_04_22_45_46_736.jpg;0;1;0;3.019.029
C:\Data\IMG\center_2022_03_04_22_45_46_838.jpg; C:\Data\IMG\left_2022_03_04_22_45_46_838.jpg; C:\Data\IMG\right_2022_03_04_22_45_46_838.jpg;0;1;0;3.019.032
C:\Data\IMG\center_2022_03_04_22_45_46_938.jpg; C:\Data\IMG\left_2022_03_04_22_45_46_938.jpg; C:\Data\IMG\right_2022_03_04_22_45_46_938.jpg;0;1;0;3.019.029
C:\Data\IMG\center_2022_03_04_22_45_47_045.jpg; C:\Data\IMG\left_2022_03_04_22_45_47_045.jpg; C:\Data\IMG\right_2022_03_04_22_45_47_045.jpg;0;1;0;3.019.029
C:\Data\IMG\center_2022_03_04_22_45_47_148.jpg; C:\Data\IMG\left_2022_03_04_22_45_47_148.jpg; C:\Data\IMG\right_2022_03_04_22_45_47_148.jpg; -0.0814032;1;0;3.018.867
C:\Data\IMG\center_2022_03_04_22_45_47_254.jpg; C:\Data\IMG\left_2022_03_04_22_45_47_254.jpg; C:\Data\IMG\right_2022_03_04_22_45_47_254.jpg; -0.2400411;1;0;3.017.864
C:\Data\IMG\center_2022_03_04_22_45_47_356.jpg; C:\Data\IMG\left_2022_03_04_22_45_47_356.jpg; C:\Data\IMG\right_2022_03_04_22_45_47_356.jpg;0;1;0;3.018.878
C:\Data\IMG\center_2022_03_04_22_45_47_458.jpg; C:\Data\IMG\left_2022_03_04_22_45_47_458.jpg; C:\Data\IMG\right_2022_03_04_22_45_47_458.jpg;0;1;0;301.901
C:\Data\IMG\center_2022_03_04_22_45_47_560.jpg; C:\Data\IMG\left_2022_03_04_22_45_47_560.jpg; C:\Data\IMG\right_2022_03_04_22_45_47_560.jpg;0;1;0;3.019.025
C:\Data\IMG\center_2022_03_04_22_45_47_663.jpg; C:\Data\IMG\left_2022_03_04_22_45_47_663.jpg; C:\Data\IMG\right_2022_03_04_22_45_47_663.jpg;0;1;0;3.019.029
C:\Data\IMG\center_2022_03_04_22_45_47_766.jpg; C:\Data\IMG\left_2022_03_04_22_45_47_766.jpg; C:\Data\IMG\right_2022_03_04_22_45_47_766.jpg;0;1;0;3.019.032
C:\Data\IMG\center_2022_03_04_22_45_47_871.jpg; C:\Data\IMG\left_2022_03_04_22_45_47_871.jpg; C:\Data\IMG\right_2022_03_04_22_45_47_871.jpg; -0.2261547;1;0;30.177
C:\Data\IMG\center_2022_03_04_22_45_47_971.jpg; C:\Data\IMG\left_2022_03_04_22_45_47_971.jpg; C:\Data\IMG\right_2022_03_04_22_45_47_971.jpg;0;1;0;3.018.964
C:\Data\IMG\center_2022_03_04_22_45_48_075.jpg; C:\Data\IMG\left_2022_03_04_22_45_48_075.jpg; C:\Data\IMG\right_2022_03_04_22_45_48_075.jpg;0;1;0;301.902
C:\Data\IMG\center_2022_03_04_22_45_48_177.jpg; C:\Data\IMG\left_2022_03_04_22_45_48_177.jpg; C:\Data\IMG\right_2022_03_04_22_45_48_177.jpg;0;1;0;3.019.027
C:\Data\IMG\center_2022_03_04_22_45_48_283.jpg; C:\Data\IMG\left_2022_03_04_22_45_48_283.jpg; C:\Data\IMG\right_2022_03_04_22_45_48_283.jpg;0;1;0;3.019.028
C:\Data\IMG\center_2022_03_04_22_45_48_386.jpg; C:\Data\IMG\left_2022_03_04_22_45_48_386.jpg; C:\Data\IMG\right_2022_03_04_22_45_48_386.jpg;0;1;0;3.019.028
C:\Data\IMG\center_2022_03_04_22_45_48_488.jpg; C:\Data\IMG\left_2022_03_04_22_45_48_488.jpg; C:\Data\IMG\right_2022_03_04_22_45_48_488.jpg; -0.0590796;1;0;301.895
C:\Data\IMG\center_2022_03_04_22_45_48_594.jpg; C:\Data\IMG\left_2022_03_04_22_45_48_594.jpg; C:\Data\IMG\right_2022_03_04_22_45_48_594.jpg; -0.1886724;1;0;3.018.686
C:\Data\IMG\center_2022_03_04_22_45_48_694.jpg; C:\Data\IMG\left_2022_03_04_22_45_48_694.jpg; C:\Data\IMG\right_2022_03_04_22_45_48_694.jpg;0;1;0;3.018.922
C:\Data\IMG\center_2022_03_04_22_45_48_797.jpg; C:\Data\IMG\left_2022_03_04_22_45_48_797.jpg; C:\Data\IMG\right_2022_03_04_22_45_48_797.jpg;0;1;0;3.019.014
C:\Data\IMG\center_2022_03_04_22_45_48_898.jpg; C:\Data\IMG\left_2022_03_04_22_45_48_898.jpg; C:\Data\IMG\right_2022_03_04_22_45_48_898.jpg;0;1;0;3.019.029
C:\Data\IMG\center_2022_03_04_22_45_48_999.jpg; C:\Data\IMG\left_2022_03_04_22_45_48_999.jpg; C:\Data\IMG\right_2022_03_04_22_45_48_999.jpg;0;1;0;3.019.032
C:\Data\IMG\center_2022_03_04_22_45_49_105.jpg; C:\Data\IMG\left_2022_03_04_22_45_49_105.jpg; C:\Data\IMG\right_2022_03_04_22_45_49_105.jpg;0;1;0;3.019.032
C:\Data\IMG\center_2022_03_04_22_45_49_205.jpg; C:\Data\IMG\left_2022_03_04_22_45_49_205.jpg; C:\Data\IMG\right_2022_03_04_22_45_49_205.jpg;0;1;0;3.019.032
C:\Data\IMG\center_2022_03_04_22_45_49_312.jpg; C:\Data\IMG\left_2022_03_04_22_45_49_312.jpg; C:\Data\IMG\right_2022_03_04_22_45_49_312.jpg;0;1;0;301.903
C:\Data\IMG\center_2022_03_04_22_45_49_412.jpg; C:\Data\IMG\left_2022_03_04_22_45_49_412.jpg; C:\Data\IMG\right_2022_03_04_22_45_49_412.jpg;0;1;0;3.019.028
C:\Data\IMG\center_2022_03_04_22_45_49_518.jpg; C:\Data\IMG\left_2022_03_04_22_45_49_518.jpg; C:\Data\IMG\right_2022_03_04_22_45_49_518.jpg;0;1;0;3.019.027
C:\Data\IMG\center_2022_03_04_22_45_49_623.jpg; C:\Data\IMG\left_2022_03_04_22_45_49_623.jpg; C:\Data\IMG\right_2022_03_04_22_45_49_623.jpg;0;1;0;3.019.027
C:\Data\IMG\center_2022_03_04_22_45_49_729.jpg; C:\Data\IMG\left_2022_03_04_22_45_49_729.jpg; C:\Data\IMG\right_2022_03_04_22_45_49_729.jpg;0;1;0;3.019.034
C:\Data\IMG\center_2022_03_04_22_45_49_835.jpg; C:\Data\IMG\left_2022_03_04_22_45_49_835.jpg; C:\Data\IMG\right_2022_03_04_22_45_49_835.jpg;0;1;0;3.019.029
C:\Data\IMG\center_2022_03_04_22_45_49_940.jpg; C:\Data\IMG\left_2022_03_04_22_45_49_940.jpg; C:\Data\IMG\right_2022_03_04_22_45_49_940.jpg;0;1;0;3.019.026
C:\Data\IMG\center_2022_03_04_22_45_50_041.jpg; C:\Data\IMG\left_2022_03_04_22_45_50_041.jpg; C:\Data\IMG\right_2022_03_04_22_45_50_041.jpg;0;1;0;3.019.026
C:\Data\IMG\center_2022_03_04_22_45_50_143.jpg; C:\Data\IMG\left_2022_03_04_22_45_50_143.jpg; C:\Data\IMG\right_2022_03_04_22_45_50_143.jpg;0;1;0;3.019.029
C:\Data\IMG\center_2022_03_04_22_45_50_250.jpg; C:\Data\IMG\left_2022_03_04_22_45_50_250.jpg; C:\Data\IMG\right_2022_03_04_22_45_50_250.jpg;0;1;0;3.019.028
C:\Data\IMG\center_2022_03_04_22_45_50_353.jpg; C:\Data\IMG\left_2022_03_04_22_45_50_353.jpg; C:\Data\IMG\right_2022_03_04_22_45_50_353.jpg;0;1;0;3.019.028
C:\Data\IMG\center_2022_03_04_22_45_50_458.jpg; C:\Data\IMG\left_2022_03_04_22_45_50_458.jpg; C:\Data\IMG\right_2022_03_04_22_45_50_458.jpg; -0.1676082;1;0;3.018.294
C:\Data\IMG\center_2022_03_04_22_45_50_566.jpg; C:\Data\IMG\left_2022_03_04_22_45_50_566.jpg; C:\Data\IMG\right_2022_03_04_22_45_50_566.jpg;0;1;0;3.018.998
C:\Data\IMG\center_2022_03_04_22_45_50_670.jpg; C:\Data\IMG\left_2022_03_04_22_45_50_670.jpg; C:\Data\IMG\right_2022_03_04_22_45_50_670.jpg;0;1;0;3.019.029
C:\Data\IMG\center_2022_03_04_22_45_50_770.jpg; C:\Data\IMG\left_2022_03_04_22_45_50_770.jpg; C:\Data\IMG\right_2022_03_04_22_45_50_770.jpg; -0.076206;1;0;301.889
C:\Data\IMG\center_2022_03_04_22_45_50_875.jpg; C:\Data\IMG\left_2022_03_04_22_45_50_875.jpg; C:\Data\IMG\right_2022_03_04_22_45_50_875.jpg; -0.3879447;1;0;3.015.705
C:\Data\IMG\center_2022_03_04_22_45_50_978.jpg; C:\Data\IMG\left_2022_03_04_22_45_50_978.jpg; C:\Data\IMG\right_2022_03_04_22_45_50_978.jpg; -0.09501746;1;0;3.019.134
C:\Data\IMG\center_2022_03_04_22_45_51_081.jpg; C:\Data\IMG\left_2022_03_04_22_45_51_081.jpg; C:\Data\IMG\right_2022_03_04_22_45_51_081.jpg;0;1;0;3.018.952
C:\Data\IMG\center_2022_03_04_22_45_51_185.jpg; C:\Data\IMG\left_2022_03_04_22_45_51_185.jpg; C:\Data\IMG\right_2022_03_04_22_45_51_185.jpg;0;1;0;3.019.023
C:\Data\IMG\center_2022_03_04_22_45_51_287.jpg; C:\Data\IMG\left_2022_03_04_22_45_51_287.jpg; C:\Data\IMG\right_2022_03_04_22_45_51_287.jpg;0;1;0;3.019.029
C:\Data\IMG\center_2022_03_04_22_45_51_388.jpg; C:\Data\IMG\left_2022_03_04_22_45_51_388.jpg; C:\Data\IMG\right_2022_03_04_22_45_51_388.jpg;0;1;0;3.019.028
C:\Data\IMG\center_2022_03_04_22_45_51_489.jpg; C:\Data\IMG\left_2022_03_04_22_45_51_489.jpg; C:\Data\IMG\right_2022_03_04_22_45_51_489.jpg;0;1;0;3.019.034
C:\Data\IMG\center_2022_03_04_22_45_51_590.jpg; C:\Data\IMG\left_2022_03_04_22_45_51_590.jpg; C:\Data\IMG\right_2022_03_04_22_45_51_590.jpg; -0.1950114;1;0;3.017.984
C:\Data\IMG\center_2022_03_04_22_45_51_690.jpg; C:\Data\IMG\left_2022_03_04_22_45_51_690.jpg; C:\Data\IMG\right_2022_03_04_22_45_51_690.jpg;0;1;0;3.018.986
C:\Data\IMG\center_2022_03_04_22_45_51_793.jpg; C:\Data\IMG\left_2022_03_04_22_45_51_793.jpg; C:\Data\IMG\right_2022_03_04_22_45_51_793.jpg;0;1;0;3.019.021
C:\Data\IMG\center_2022_03_04_22_45_51_899.jpg; C:\Data\IMG\left_2022_03_04_22_45_51_899.jpg; C:\Data\IMG\right_2022_03_04_22_45_51_899.jpg;0;1;0;3.019.029
C:\Data\IMG\center_2022_03_04_22_45_52_002.jpg; C:\Data\IMG\left_2022_03_04_22_45_52_002.jpg; C:\Data\IMG\right_2022_03_04_22_45_52_002.jpg; -0.2900637;1;0;3.017.025
C:\Data\IMG\center_2022_03_04_22_45_52_105.jpg; C:\Data\IMG\left_2022_03_04_22_45_52_105.jpg; C:\Data\IMG\right_2022_03_04_22_45_52_105.jpg; -0.04056359;1;0;3.019.056
C:\Data\IMG\center_2022_03_04_22_45_52_205.jpg; C:\Data\IMG\left_2022_03_04_22_45_52_205.jpg; C:\Data\IMG\right_2022_03_04_22_45_52_205.jpg;0;1;0; 30.19
C:\Data\IMG\center_2022_03_04_22_45_52_312.jpg; C:\Data\IMG\left_2022_03_04_22_45_52_312.jpg; C:\Data\IMG\right_2022_03_04_22_45_52_312.jpg;0;1;0;301.903
C:\Data\IMG\center_2022_03_04_22_45_52_414.jpg; C:\Data\IMG\left_2022_03_04_22_45_52_414.jpg; C:\Data\IMG\right_2022_03_04_22_45_52_414.jpg; -0.04457731;1;0;30.191
C:\Data\IMG\center_2022_03_04_22_45_52_516.jpg; C:\Data\IMG\left_2022_03_04_22_45_52_516.jpg; C:\Data\IMG\right_2022_03_04_22_45_52_516.jpg;0;1;0;3.019.019
C:\Data\IMG\center_2022_03_04_22_45_52_616.jpg; C:\Data\IMG\left_2022_03_04_22_45_52_616.jpg; C:\Data\IMG\right_2022_03_04_22_45_52_616.jpg;0;1;0;3.019.029
C:\Data\IMG\center_2022_03_04_22_45_52_716.jpg; C:\Data\IMG\left_2022_03_04_22_45_52_716.jpg; C:\Data\IMG\right_2022_03_04_22_45_52_716.jpg;0;1;0;3.019.034
C:\Data\IMG\center_2022_03_04_22_45_52_817.jpg; C:\Data\IMG\left_2022_03_04_22_45_52_817.jpg; C:\Data\IMG\right_2022_03_04_22_45_52_817.jpg;0;1;0;3.019.017
C:\Data\IMG\center_2022_03_04_22_45_52_921.jpg; C:\Data\IMG\left_2022_03_04_22_45_52_921.jpg; C:\Data\IMG\right_2022_03_04_22_45_52_921.jpg;0;1;0;3.019.029
C:\Data\IMG\center_2022_03_04_22_45_53_026.jpg; C:\Data\IMG\left_2022_03_04_22_45_53_026.jpg; C:\Data\IMG\right_2022_03_04_22_45_53_026.jpg;0;1;0;3.019.013
C:\Data\IMG\center_2022_03_04_22_45_53_131.jpg; C:\Data\IMG\left_2022_03_04_22_45_53_131.jpg; C:\Data\IMG\right_2022_03_04_22_45_53_131.jpg;0;1;0;3.019.027
C:\Data\IMG\center_2022_03_04_22_45_53_231.jpg; C:\Data\IMG\left_2022_03_04_22_45_53_231.jpg; C:\Data\IMG\right_2022_03_04_22_45_53_231.jpg;0;1;0;3.019.029
C:\Data\IMG\center_2022_03_04_22_45_53_335.jpg; C:\Data\IMG\left_2022_03_04_22_45_53_335.jpg; C:\Data\IMG\right_2022_03_04_22_45_53_335.jpg;0;1;0;301.903
C:\Data\IMG\center_2022_03_04_22_45_53_437.jpg; C:\Data\IMG\left_2022_03_04_22_45_53_437.jpg; C:\Data\IMG\right_2022_03_04_22_45_53_437.jpg;0;1;0;3.019.029
C:\Data\IMG\center_2022_03_04_22_45_53_539.jpg; C:\Data\IMG\left_2022_03_04_22_45_53_539.jpg; C:\Data\IMG\right_2022_03_04_22_45_53_539.jpg;0;1;0;3.019.032
C:\Data\IMG\center_2022_03_04_22_45_53_643.jpg; C:\Data\IMG\left_2022_03_04_22_45_53_643.jpg; C:\Data\IMG\right_2022_03_04_22_45_53_643.jpg;0;1;0;301.903
C:\Data\IMG\center_2022_03_04_22_45_53_746.jpg; C:\Data\IMG\left_2022_03_04_22_45_53_746.jpg; C:\Data\IMG\right_2022_03_04_22_45_53_746.jpg; -0.2736326;1;0;3.017.137
C:\Data\IMG\center_2022_03_04_22_45_53_851.jpg; C:\Data\IMG\left_2022_03_04_22_45_53_851.jpg; C:\Data\IMG\right_2022_03_04_22_45_53_851.jpg;0;1;0;3.018.933
C:\Data\IMG\center_2022_03_04_22_45_53_954.jpg; C:\Data\IMG\left_2022_03_04_22_45_53_954.jpg; C:\Data\IMG\right_2022_03_04_22_45_53_954.jpg; -0.2268222;1;0;3.018.053
C:\Data\IMG\center_2022_03_04_22_45_54_054.jpg; C:\Data\IMG\left_2022_03_04_22_45_54_054.jpg; C:\Data\IMG\right_2022_03_04_22_45_54_054.jpg;0;1;0;3.018.937
C:\Data\IMG\center_2022_03_04_22_45_54_156.jpg; C:\Data\IMG\left_2022_03_04_22_45_54_156.jpg; C:\Data\IMG\right_2022_03_04_22_45_54_156.jpg; -0.1167492;1;0;3.018.838
C:\Data\IMG\center_2022_03_04_22_45_54_260.jpg; C:\Data\IMG\left_2022_03_04_22_45_54_260.jpg; C:\Data\IMG\right_2022_03_04_22_45_54_260.jpg; -0.1189704;1;0;3.019.035
C:\Data\IMG\center_2022_03_04_22_45_54_362.jpg; C:\Data\IMG\left_2022_03_04_22_45_54_362.jpg; C:\Data\IMG\right_2022_03_04_22_45_54_362.jpg; -0.0682875;1;0;3.019.021
C:\Data\IMG\center_2022_03_04_22_45_54_464.jpg; C:\Data\IMG\left_2022_03_04_22_45_54_464.jpg; C:\Data\IMG\right_2022_03_04_22_45_54_464.jpg; -0.1345821;1;0;3.018.998
C:\Data\IMG\center_2022_03_04_22_45_54_568.jpg; C:\Data\IMG\left_2022_03_04_22_45_54_568.jpg; C:\Data\IMG\right_2022_03_04_22_45_54_568.jpg; -0.0881631;1;0;3.019.029
C:\Data\IMG\center_2022_03_04_22_45_54_670.jpg; C:\Data\IMG\left_2022_03_04_22_45_54_670.jpg; C:\Data\IMG\right_2022_03_04_22_45_54_670.jpg; -0.07118162;1;0;3.019.105
C:\Data\IMG\center_2022_03_04_22_45_54_771.jpg; C:\Data\IMG\left_2022_03_04_22_45_54_771.jpg; C:\Data\IMG\right_2022_03_04_22_45_54_771.jpg; -0.0643419;1;0;3.019.003
C:\Data\IMG\center_2022_03_04_22_45_54_876.jpg; C:\Data\IMG\left_2022_03_04_22_45_54_876.jpg; C:\Data\IMG\right_2022_03_04_22_45_54_876.jpg; -0.09928861;1;0;3.019.075
C:\Data\IMG\center_2022_03_04_22_45_54_977.jpg; C:\Data\IMG\left_2022_03_04_22_45_54_977.jpg; C:\Data\IMG\right_2022_03_04_22_45_54_977.jpg; -0.0365664;1;0;3.019.025
C:\Data\IMG\center_2022_03_04_22_45_55_079.jpg; C:\Data\IMG\left_2022_03_04_22_45_55_079.jpg; C:\Data\IMG\right_2022_03_04_22_45_55_079.jpg; -0.1454952;1;0;3.018.823
C:\Data\IMG\center_2022_03_04_22_45_55_181.jpg; C:\Data\IMG\left_2022_03_04_22_45_55_181.jpg; C:\Data\IMG\right_2022_03_04_22_45_55_181.jpg; -0.0162411;1;0;3.019.016
C:\Data\IMG\center_2022_03_04_22_45_55_281.jpg; C:\Data\IMG\left_2022_03_04_22_45_55_281.jpg; C:\Data\IMG\right_2022_03_04_22_45_55_281.jpg; -0.1433157;1;0;3.018.818
C:\Data\IMG\center_2022_03_04_22_45_55_383.jpg; C:\Data\IMG\left_2022_03_04_22_45_55_383.jpg; C:\Data\IMG\right_2022_03_04_22_45_55_383.jpg;0;1;0;3.018.984
C:\Data\IMG\center_2022_03_04_22_45_55_488.jpg; C:\Data\IMG\left_2022_03_04_22_45_55_488.jpg; C:\Data\IMG\right_2022_03_04_22_45_55_488.jpg; -0.08705521;1;0;3.018.994
C:\Data\IMG\center_2022_03_04_22_45_55_593.jpg; C:\Data\IMG\left_2022_03_04_22_45_55_593.jpg; C:\Data\IMG\right_2022_03_04_22_45_55_593.jpg; -0.0683682;1;0;3.018.962
C:\Data\IMG\center_2022_03_04_22_45_55_697.jpg; C:\Data\IMG\left_2022_03_04_22_45_55_697.jpg; C:\Data\IMG\right_2022_03_04_22_45_55_697.jpg;0;1;0;3.019.014
C:\Data\IMG\center_2022_03_04_22_45_55_800.jpg; C:\Data\IMG\left_2022_03_04_22_45_55_800.jpg; C:\Data\IMG\right_2022_03_04_22_45_55_800.jpg; -0.0666759;1;0;3.018.988
C:\Data\IMG\center_2022_03_04_22_45_55_905.jpg; C:\Data\IMG\left_2022_03_04_22_45_55_905.jpg; C:\Data\IMG\right_2022_03_04_22_45_55_905.jpg;0;1;0;3.019.026
C:\Data\IMG\center_2022_03_04_22_45_56_010.jpg; C:\Data\IMG\left_2022_03_04_22_45_56_010.jpg; C:\Data\IMG\right_2022_03_04_22_45_56_010.jpg; -0.1451622;1;0;3.018.604
C:\Data\IMG\center_2022_03_04_22_45_56_116.jpg; C:\Data\IMG\left_2022_03_04_22_45_56_116.jpg; C:\Data\IMG\right_2022_03_04_22_45_56_116.jpg;0;1;0;3.019.006
C:\Data\IMG\center_2022_03_04_22_45_56_218.jpg; C:\Data\IMG\left_2022_03_04_22_45_56_218.jpg; C:\Data\IMG\right_2022_03_04_22_45_56_218.jpg; -0.1625301;1;0;3.018.538
C:\Data\IMG\center_2022_03_04_22_45_56_320.jpg; C:\Data\IMG\left_2022_03_04_22_45_56_320.jpg; C:\Data\IMG\right_2022_03_04_22_45_56_320.jpg;0;1;0;3.018.978
C:\Data\IMG\center_2022_03_04_22_45_56_421.jpg; C:\Data\IMG\left_2022_03_04_22_45_56_421.jpg; C:\Data\IMG\right_2022_03_04_22_45_56_421.jpg; -0.1759269;1;0;3.018.347
C:\Data\IMG\center_2022_03_04_22_45_56_526.jpg; C:\Data\IMG\left_2022_03_04_22_45_56_526.jpg; C:\Data\IMG\right_2022_03_04_22_45_56_526.jpg;0;1;0;3.018.944
C:\Data\IMG\center_2022_03_04_22_45_56_630.jpg; C:\Data\IMG\left_2022_03_04_22_45_56_630.jpg; C:\Data\IMG\right_2022_03_04_22_45_56_630.jpg; -0.1767681;1;0;3.018.311
C:\Data\IMG\center_2022_03_04_22_45_56_730.jpg; C:\Data\IMG\left_2022_03_04_22_45_56_730.jpg; C:\Data\IMG\right_2022_03_04_22_45_56_730.jpg;0;1;0;3.018.996
C:\Data\IMG\center_2022_03_04_22_45_56_831.jpg; C:\Data\IMG\left_2022_03_04_22_45_56_831.jpg; C:\Data\IMG\right_2022_03_04_22_45_56_831.jpg; -0.2118348;1;0;3.018.179
C:\Data\IMG\center_2022_03_04_22_45_56_935.jpg; C:\Data\IMG\left_2022_03_04_22_45_56_935.jpg; C:\Data\IMG\right_2022_03_04_22_45_56_935.jpg; -0.0337632;1;0;3.018.925
C:\Data\IMG\center_2022_03_04_22_45_57_037.jpg; C:\Data\IMG\left_2022_03_04_22_45_57_037.jpg; C:\Data\IMG\right_2022_03_04_22_45_57_037.jpg; -0.3394992;1;0;301.689
C:\Data\IMG\center_2022_03_04_22_45_57_142.jpg; C:\Data\IMG\left_2022_03_04_22_45_57_142.jpg; C:\Data\IMG\right_2022_03_04_22_45_57_142.jpg; -0.03998488;1;0;3.018.979
